,code,name,market,sector,nikkei225,stock
972,3676,(株)デジタルハーツホールディングス,東証1部,情報・通信,,0
973,3677,(株)システム情報,東証1部,情報・通信,,0
974,3678,(株)メディアドゥホールディングス,東証1部,情報・通信,,0
975,3679,(株)じげん,東証1部,情報・通信,,0
976,3680,(株)ホットリンク,マザーズ,情報・通信,,0
977,3681,(株)ブイキューブ,東証1部,情報・通信,,0
978,3682,エンカレッジ・テクノロジ(株),東証1部,情報・通信,,0
979,3683,(株)サイバーリンクス,東証1部,情報・通信,,0
980,3686,(株)ディー・エル・イー,東証1部,情報・通信,,0
981,3687,(株)フィックスターズ,東証1部,情報・通信,,0
982,3688,(株)ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,東証1部,情報・通信,,0
983,3689,(株)イグニス,マザーズ,情報・通信,,0
984,3690,(株)イルグルム,マザーズ,情報・通信,,0
985,3691,(株)リアルワールド,マザーズ,情報・通信,,0
986,3692,(株)ＦＦＲＩ,マザーズ,情報・通信,,0
987,3694,(株)オプティム,東証1部,情報・通信,,0
988,3695,ＧＭＯリサーチ(株),マザーズ,情報・通信,,0
989,3696,(株)セレス,東証1部,情報・通信,,0
990,3697,(株)ＳＨＩＦＴ,東証1部,情報・通信,,0
991,3698,(株)ＣＲＩ・ミドルウェア,マザーズ,情報・通信,,0
992,3708,特種東海製紙(株),東証1部,パルプ・紙,,0
993,3710,ジョルダン(株),東証JQS,情報・通信,,0
994,3711,(株)創通,東証JQS,情報・通信,,0
995,3712,(株)情報企画,東証2部,情報・通信,,0
996,3719,(株)ジェクシード,東証JQS,情報・通信,,0
997,3723,日本ファルコム(株),マザーズ,情報・通信,,0
998,3726,(株)フォーシーズホールディングス,東証2部,小売業,,0
999,3727,(株)アプリックス,マザーズ,情報・通信,,0
1000,3733,(株)ソフトウェア・サービス,東証JQS,情報・通信,,0
1001,3738,(株)ティーガイア,東証1部,情報・通信,,0
1003,3741,(株)セック,東証1部,情報・通信,,0
1004,3744,サイオス(株),東証2部,情報・通信,,0
1005,3747,(株)インタートレード,東証2部,情報・通信,,0
1006,3750,ＦＲＡＣＴＡＬＥ(株),東証2部,情報・通信,,0
1007,3751,日本アジアグループ(株),東証1部,情報・通信,,0
1008,3753,(株)フライトホールディングス,東証2部,情報・通信,,0
1009,3756,(株)豆蔵ホールディングス,東証1部,情報・通信,,0
1010,3758,(株)アエリア,東証JQS,情報・通信,,0
1011,3760,(株)ケイブ,東証JQS,情報・通信,,0
1012,3762,テクマトリックス(株),東証1部,情報・通信,,0
1013,3763,(株)プロシップ,東証1部,情報・通信,,0
1014,3765,ガンホー・オンライン・エンターテイメント(株),東証1部,情報・通信,,0
1015,3766,システムズ・デザイン(株),東証JQS,情報・通信,,0
1016,3768,リスクモンスター(株),東証2部,情報・通信,,0
1017,3769,ＧＭＯペイメントゲートウェイ(株),東証1部,情報・通信,,0
1018,3770,(株)ザッパラス,東証1部,情報・通信,,0
1019,3771,(株)システムリサーチ,東証1部,情報・通信,,0
1020,3772,ウェルス・マネジメント(株),東証2部,不動産業,,0
1021,3773,(株)アドバンスト・メディア,マザーズ,情報・通信,,0
1022,3774,(株)インターネットイニシアティブ,東証1部,情報・通信,,0
1024,3776,(株)ブロードバンドタワー,東証JQS,情報・通信,,0
1025,3777,(株)ＦＨＴホールディングス,東証JQG,情報・通信,,0
1026,3778,さくらインターネット(株),東証1部,情報・通信,,0
1027,3779,ジェイ・エスコム　ホールディングス(株),東証JQS,情報・通信,,0
1028,3782,(株)ディー・ディー・エス,マザーズ,情報・通信,,0
1029,3784,(株)ヴィンクス,東証1部,情報・通信,,0
1030,3787,(株)テクノマセマティカル,東証2部,情報・通信,,0
1031,3788,ＧＭＯクラウド(株),東証1部,情報・通信,,0
1032,3791,(株)ＩＧポート,東証JQS,情報・通信,,0
1033,3793,(株)ドリコム,マザーズ,情報・通信,,0
1034,3796,(株)いい生活,東証2部,情報・通信,,0
1035,3798,ＵＬＳグループ(株),東証JQS,情報・通信,,0
1036,3799,キーウェアソリューションズ(株),東証2部,情報・通信,,0
1037,3800,(株)ユニリタ,東証JQS,情報・通信,,0
1039,3803,イメージ情報開発(株),東証JQG,情報・通信,,0
1040,3804,(株)システム　ディ,東証JQS,情報・通信,,0
1041,3807,(株)フィスコ,東証JQG,情報・通信,,0
1043,3810,サイバーステップ(株),東証2部,情報・通信,,0
1044,3814,(株)アルファクス・フード・システム,東証JQG,情報・通信,,0
1045,3815,(株)メディア工房,マザーズ,情報・通信,,0
1046,3816,(株)大和コンピューター,東証JQS,情報・通信,,0
1047,3817,(株)ＳＲＡホールディングス,東証1部,情報・通信,,0
1048,3823,(株)アクロディア,東証2部,情報・通信,,0
1050,3825,(株)リミックスポイント,東証2部,情報・通信,,0
1051,3826,(株)システムインテグレータ,東証1部,情報・通信,,0
1053,3834,(株)朝日ネット,東証1部,情報・通信,,0
1054,3835,ｅＢＡＳＥ(株),東証1部,情報・通信,,0
1055,3836,(株)アバント,東証1部,情報・通信,,0
1056,3837,アドソル日進(株),東証1部,情報・通信,,0
1057,3839,(株)ＯＤＫソリューションズ,東証JQS,情報・通信,,0
1058,3840,パス(株),東証2部,情報・通信,,0
1059,3841,(株)ジーダット,東証JQS,情報・通信,,0
1060,3842,(株)ネクストジェン,東証JQG,情報・通信,,0
1061,3843,フリービット(株),東証1部,情報・通信,,0
1062,3844,コムチュア(株),東証1部,情報・通信,,0
1063,3845,(株)アイフリークモバイル,東証JQS,情報・通信,,0
1064,3847,パシフィックシステム(株),東証JQS,情報・通信,,0
1065,3848,(株)データ・アプリケーション,東証JQS,情報・通信,,0
1067,3850,(株)ＮＴＴデータイントラマート,東証2部,情報・通信,,0
1068,3851,(株)日本一ソフトウェア,東証JQS,情報・通信,,0
1069,3852,サイバーコム(株),東証1部,情報・通信,,0
1070,3853,アステリア(株),東証1部,情報・通信,,0
1071,3854,(株)アイル,東証1部,情報・通信,,0
1072,3856,Ａｂａｌａｎｃｅ(株),東証2部,電気機器,,0
1073,3857,(株)ラック,東証JQS,情報・通信,,0
1074,3858,(株)ユビキタスＡＩコーポレーション,東証JQS,情報・通信,,0
1075,3861,王子ホールディングス(株),東証1部,パルプ・紙,1.0,0
1076,3863,日本製紙(株),東証1部,パルプ・紙,1.0,0
1077,3864,三菱製紙(株),東証1部,パルプ・紙,,0
1078,3865,北越コーポレーション(株),東証1部,パルプ・紙,,0
1079,3877,中越パルプ工業(株),東証1部,パルプ・紙,,0
1080,3878,(株)巴川製紙所,東証1部,パルプ・紙,,0
1081,3880,大王製紙(株),東証1部,パルプ・紙,,0
1082,3891,ニッポン高度紙工業(株),東証JQS,パルプ・紙,,0
1083,3892,(株)岡山製紙,東証JQS,パルプ・紙,,0
1084,3895,ハビックス(株),東証JQS,パルプ・紙,,0
1085,3896,阿波製紙(株),東証1部,パルプ・紙,,0
1086,3900,(株)クラウドワークス,マザーズ,情報・通信,,0
1087,3901,マークラインズ(株),東証1部,情報・通信,,0
1088,3902,メディカル・データ・ビジョン(株),東証1部,情報・通信,,0
1089,3903,(株)ｇｕｍｉ,東証1部,情報・通信,,0
1090,3904,(株)カヤック,マザーズ,情報・通信,,0
1091,3905,データセクション(株),マザーズ,情報・通信,,0
1092,3906,(株)ＡＬＢＥＲＴ,マザーズ,情報・通信,,0
1093,3907,シリコンスタジオ(株),マザーズ,情報・通信,,0
1094,3908,(株)コラボス,マザーズ,情報・通信,,0
1095,3909,(株)ショーケース,東証1部,情報・通信,,0
1096,3910,(株)エムケイシステム,東証JQS,情報・通信,,0
1097,3911,(株)Ａｉｍｉｎｇ,マザーズ,情報・通信,,0
1098,3912,(株)モバイルファクトリー,東証1部,情報・通信,,0
1099,3913,(株)ｓＭｅｄｉｏ,マザーズ,情報・通信,,0
1100,3914,ＪＩＧ−ＳＡＷ(株),マザーズ,情報・通信,,0
1101,3915,(株)テラスカイ,東証1部,情報・通信,,0
1103,3917,(株)アイリッジ,マザーズ,情報・通信,,0
1104,3918,ＰＣＩホールディングス(株),東証1部,情報・通信,,0
1105,3919,パイプドＨＤ(株),東証1部,情報・通信,,0
1106,3920,アイビーシー(株),東証1部,情報・通信,,0
1107,3921,(株)ネオジャパン,東証1部,情報・通信,,0
1108,3922,(株)ＰＲ　ＴＩＭＥＳ,東証1部,情報・通信,,0
1109,3923,(株)ラクス,マザーズ,情報・通信,,0
1110,3924,(株)ランドコンピュータ,東証1部,情報・通信,,0
1111,3925,(株)ダブルスタンダード,東証1部,情報・通信,,0
1112,3926,(株)オープンドア,東証1部,情報・通信,,0
1113,3927,(株)フーバーブレイン,マザーズ,情報・通信,,0
1114,3928,(株)マイネット,東証1部,情報・通信,,0
1115,3929,ソーシャルワイヤー(株),マザーズ,情報・通信,,0
1116,3930,(株)はてな,マザーズ,情報・通信,,0
1117,3931,(株)バリューゴルフ,マザーズ,情報・通信,,0
1118,3932,(株)アカツキ,東証1部,情報・通信,,0
1119,3933,チエル(株),東証JQS,情報・通信,,0
1120,3934,(株)ベネフィットジャパン,東証1部,情報・通信,,0
1121,3935,(株)エディア,マザーズ,情報・通信,,0
1122,3936,(株)グローバルウェイ,マザーズ,情報・通信,,0
1123,3937,(株)Ｕｂｉｃｏｍホールディングス,東証1部,情報・通信,,0
1124,3938,ＬＩＮＥ(株),東証1部,情報・通信,,0
1125,3939,(株)カナミックネットワーク,東証1部,情報・通信,,0
1126,3940,(株)ノムラシステムコーポレーション,東証1部,情報・通信,,0
1127,3941,レンゴー(株),東証1部,パルプ・紙,,0
1129,3944,古林紙工(株),東証2部,パルプ・紙,,0
1130,3945,スーパーバッグ(株),東証2部,パルプ・紙,,0
1131,3946,(株)トーモク,東証1部,パルプ・紙,,0
1132,3947,ダイナパック(株),東証2部,パルプ・紙,,0
1133,3948,光ビジネスフォーム(株),東証JQS,パルプ・紙,,0
1134,3950,ザ・パック(株),東証1部,パルプ・紙,,0
1135,3951,朝日印刷(株),東証2部,パルプ・紙,,0
1137,3953,大村紙業(株),東証JQS,パルプ・紙,,0
1138,3954,昭和パックス(株),東証JQS,パルプ・紙,,0
1139,3955,(株)イムラ封筒,東証2部,パルプ・紙,,0
1140,3956,国際チャート(株),東証JQS,パルプ・紙,,0
1141,3960,(株)バリューデザイン,マザーズ,情報・通信,,0
1142,3961,シルバーエッグ・テクノロジー(株),マザーズ,情報・通信,,0
1143,3962,(株)チェンジ,東証1部,情報・通信,,0
1144,3963,(株)シンクロ・フード,東証1部,情報・通信,,0
1145,3964,(株)オークネット,東証1部,情報・通信,,0
1146,3965,(株)キャピタル・アセット・プランニング,東証2部,情報・通信,,0
1147,3966,(株)ユーザベース,マザーズ,情報・通信,,0
1148,3967,(株)エルテス,マザーズ,情報・通信,,0
1149,3968,セグエグループ(株),東証1部,情報・通信,,0
1150,3969,(株)エイトレッド,東証1部,情報・通信,,0
1151,3970,(株)イノベーション,マザーズ,情報・通信,,0
1152,3974,(株)ティビィシィ・スキヤツト,東証JQS,情報・通信,,0
1153,3975,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ(株),東証1部,情報・通信,,0
1154,3976,(株)シャノン,マザーズ,情報・通信,,0
1156,3978,(株)マクロミル,東証1部,情報・通信,,0
1157,3979,(株)うるる,マザーズ,情報・通信,,0
1158,3981,(株)ビーグリー,東証1部,情報・通信,,0
1159,3983,(株)オロ,東証1部,情報・通信,,0
1160,3984,(株)ユーザーローカル,東証1部,情報・通信,,0
1161,3985,テモナ(株),東証1部,情報・通信,,0
1162,3986,(株)ビーブレイクシステムズ,マザーズ,情報・通信,,0
1163,3987,エコモット(株),マザーズ,情報・通信,,0
1164,3988,(株)ＳＹＳホールディングス,東証JQS,情報・通信,,0
1165,3989,シェアリングテクノロジー(株),マザーズ,情報・通信,,0
1166,3990,ＵＵＵＭ(株),マザーズ,情報・通信,,0
1167,3991,ウォンテッドリー(株),マザーズ,情報・通信,,0
1168,3992,(株)ニーズウェル,東証1部,情報・通信,,0
1169,3993,(株)ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,マザーズ,情報・通信,,0
1170,3994,(株)マネーフォワード,マザーズ,情報・通信,,0
1171,3995,(株)ＳＫＩＹＡＫＩ,マザーズ,情報・通信,,0
1172,3996,サインポスト(株),東証1部,情報・通信,,0
1173,3997,(株)トレードワークス,東証JQS,情報・通信,,0
1174,3998,(株)すららネット,マザーズ,情報・通信,,0
1175,3999,ナレッジスイート(株),マザーズ,情報・通信,,0
1176,4004,昭和電工(株),東証1部,化学,1.0,1
1177,4005,住友化学(株),東証1部,化学,1.0,0
1178,4008,住友精化(株),東証1部,化学,,0
1179,4021,日産化学(株),東証1部,化学,1.0,0
1180,4022,ラサ工業(株),東証1部,化学,,0
1181,4023,(株)クレハ,東証1部,化学,,0
1182,4025,多木化学(株),東証1部,化学,,0
1183,4026,神島化学工業(株),東証2部,ガラス・土石製品,,0
1184,4027,テイカ(株),東証1部,化学,,0
1185,4028,石原産業(株),東証1部,化学,,0
1186,4031,片倉コープアグリ(株),東証1部,化学,,0
1187,4041,日本曹達(株),東証1部,化学,,0
1188,4042,東ソー(株),東証1部,化学,1.0,1
1189,4043,(株)トクヤマ,東証1部,化学,1.0,0
1190,4044,セントラル硝子(株),東証1部,化学,,0
1191,4045,東亞合成(株),東証1部,化学,,0
1192,4046,(株)大阪ソーダ,東証1部,化学,,0
1193,4047,関東電化工業(株),東証1部,化学,,0
1194,4061,デンカ(株),東証1部,化学,1.0,1
1195,4062,イビデン(株),東証1部,電気機器,,0
1196,4063,信越化学工業(株),東証1部,化学,1.0,0
1197,4064,日本カーバイド工業(株),東証1部,化学,,0
1198,4078,堺化学工業(株),東証1部,化学,,0
1199,4080,(株)田中化学研究所,東証JQS,化学,,0
1200,4082,第一稀元素化学工業(株),東証1部,化学,,0
1201,4088,エア・ウォーター(株),東証1部,化学,,0
1202,4091,大陽日酸(株),東証1部,化学,,0
1203,4092,日本化学工業(株),東証1部,化学,,0
1204,4093,東邦アセチレン(株),東証1部,化学,,0
1205,4094,日本化学産業(株),東証2部,化学,,0
1206,4095,日本パーカライジング(株),東証1部,化学,,0
1207,4097,高圧ガス工業(株),東証1部,化学,,0
1208,4098,チタン工業(株),東証1部,化学,,0
1209,4099,四国化成工業(株),東証1部,化学,,0
1210,4100,戸田工業(株),東証1部,化学,,0
1211,4102,丸尾カルシウム(株),東証2部,化学,,0
1212,4107,伊勢化学工業(株),東証2部,化学,,0
1213,4109,ステラ　ケミファ(株),東証1部,化学,,0
1214,4112,保土谷化学工業(株),東証1部,化学,,0
1215,4113,田岡化学工業(株),東証2部,化学,,0
1216,4114,(株)日本触媒,東証1部,化学,,0
1217,4115,本州化学工業(株),東証2部,化学,,0
1218,4116,大日精化工業(株),東証1部,化学,,0
1219,4118,(株)カネカ,東証1部,化学,,0
1220,4119,日本ピグメント(株),東証2部,化学,,0
1221,4120,スガイ化学工業(株),東証2部,化学,,0
1222,4124,大阪油化工業(株),東証JQS,化学,,0
1223,4151,協和キリン(株),東証1部,医薬品,1.0,0
1224,4182,三菱ガス化学(株),東証1部,化学,,0
1225,4183,三井化学(株),東証1部,化学,1.0,1
1226,4185,ＪＳＲ(株),東証1部,化学,,0
1227,4186,東京応化工業(株),東証1部,化学,,0
1228,4187,大阪有機化学工業(株),東証1部,化学,,0
1229,4188,(株)三菱ケミカルホールディングス,東証1部,化学,1.0,2
1230,4189,ＫＨネオケム(株),東証1部,化学,,0
1231,4202,(株)ダイセル,東証1部,化学,,0
1232,4203,住友ベークライト(株),東証1部,化学,,0
1233,4204,積水化学工業(株),東証1部,化学,,0
1234,4205,日本ゼオン(株),東証1部,化学,,0
1235,4206,アイカ工業(株),東証1部,化学,,0
1236,4208,宇部興産(株),東証1部,化学,1.0,1
1237,4212,積水樹脂(株),東証1部,化学,,0
1238,4215,タキロンシーアイ(株),東証1部,化学,,0
1239,4216,旭有機材(株),東証1部,化学,,0
1240,4217,日立化成(株),東証1部,化学,,0
1241,4218,ニチバン(株),東証1部,化学,,0
1242,4220,リケンテクノス(株),東証1部,化学,,0
1243,4221,大倉工業(株),東証1部,化学,,0
1244,4222,児玉化学工業(株),東証2部,化学,,0
1245,4224,ロンシール工業(株),東証2部,化学,,0
1246,4228,積水化成品工業(株),東証1部,化学,,0
1247,4229,群栄化学工業(株),東証1部,化学,,0
1248,4231,タイガースポリマー(株),東証1部,化学,,0
1249,4234,(株)サンエー化研,東証JQS,化学,,0
1250,4235,ウルトラファブリックス・ホールディングス(株),東証JQS,化学,,0
1251,4237,フジプレアム(株),東証JQS,化学,,0
1252,4238,ミライアル(株),東証1部,化学,,0
1253,4240,クラスターテクノロジー(株),東証JQG,化学,,0
1254,4241,(株)アテクト,東証JQS,化学,,0
1255,4242,(株)タカギセイコー,東証JQS,化学,,0
1256,4243,(株)ニックス,東証JQS,化学,,0
1257,4245,(株)ダイキアクシス,東証1部,化学,,0
1258,4246,ダイキョーニシカワ(株),東証1部,化学,,0
1260,4248,竹本容器(株),東証1部,化学,,0
1261,4249,森六ホールディングス(株),東証1部,化学,,0
1262,4251,恵和(株),東証2部,化学,,0
1263,4272,日本化薬(株),東証1部,化学,1.0,0
1264,4274,細谷火工(株),東証JQS,化学,,0
1265,4275,カーリットホールディングス(株),東証1部,化学,,0
1266,4282,ＥＰＳホールディングス(株),東証1部,サービス業,,0
1267,4284,(株)ソルクシーズ,東証1部,情報・通信,,0
1268,4286,(株)レッグス,東証1部,サービス業,,0
1269,4287,(株)ジャストプランニング,東証JQS,情報・通信,,0
1270,4288,(株)アズジェント,東証JQS,情報・通信,,0
1271,4290,(株)プレステージ・インターナショナル,東証1部,サービス業,,0
1272,4293,(株)セプテーニ・ホールディングス,東証JQS,サービス業,,0
1273,4295,(株)フェイス,東証1部,情報・通信,,0
1274,4298,(株)プロトコーポレーション,東証1部,情報・通信,,0
1275,4299,(株)ハイマックス,東証1部,情報・通信,,0
1276,4301,(株)アミューズ,東証1部,サービス業,,0
1277,4304,(株)Ｅストアー,東証JQS,情報・通信,,0
1278,4307,(株)野村総合研究所,東証1部,情報・通信,,0
1279,4308,(株)Ｊストリーム,マザーズ,情報・通信,,0
1280,4310,(株)ドリームインキュベータ,東証1部,サービス業,,0
1281,4312,サイバネットシステム(株),東証1部,情報・通信,,0
1282,4316,(株)ビーマップ,東証JQG,情報・通信,,0
1283,4317,(株)レイ,東証JQS,サービス業,,0
1284,4318,(株)クイック,東証1部,サービス業,,0
1285,4319,ＴＡＣ(株),東証1部,サービス業,,0
1286,4320,(株)ＣＥホールディングス,東証1部,情報・通信,,0
1287,4321,ケネディクス(株),東証1部,サービス業,,0
1288,4323,日本システム技術(株),東証1部,情報・通信,,0
1289,4324,(株)電通グループ,東証1部,サービス業,1.0,0
1290,4326,(株)インテージホールディングス,東証1部,情報・通信,,0
1291,4327,日本エス・エイチ・エル(株),東証JQS,サービス業,,0
1292,4331,(株)テイクアンドギヴ・ニーズ,東証1部,サービス業,,0
1293,4333,(株)東邦システムサイエンス,東証1部,情報・通信,,0
1294,4334,(株)ユークス,東証JQS,情報・通信,,0
1295,4335,(株)アイ・ピー・エス,東証JQS,情報・通信,,0
1296,4336,(株)クリエアナブキ,東証JQS,サービス業,,0
1297,4337,ぴあ(株),東証1部,サービス業,,0
1298,4341,西菱電機(株),東証2部,サービス業,,0
1299,4342,セコム上信越(株),東証2部,サービス業,,0
1300,4343,(株)イオンファンタジー,東証1部,サービス業,,0
1301,4344,ソースネクスト(株),東証1部,情報・通信,,0
1302,4345,(株)シーティーエス,東証1部,サービス業,,0
1303,4346,(株)ネクシィーズグループ,東証1部,サービス業,,0
1304,4347,ブロードメディア(株),東証JQS,サービス業,,0
1305,4348,インフォコム(株),東証1部,情報・通信,,0
1307,4350,(株)メディカルシステムネットワーク,東証1部,小売業,,0
1308,4351,(株)山田債権回収管理総合事務所,東証JQS,その他金融業,,0
1309,4355,ロングライフホールディング(株),東証JQS,サービス業,,0
1310,4356,応用技術(株),東証JQS,情報・通信,,0
1311,4361,川口化学工業(株),東証2部,化学,,0
1312,4362,日本精化(株),東証1部,化学,,0
1313,4364,マナック(株),東証2部,化学,,0
1314,4365,松本油脂製薬(株),東証JQS,化学,,0
1315,4366,ダイトーケミックス(株),東証2部,化学,,0
1316,4367,広栄化学工業(株),東証2部,化学,,0
1317,4368,扶桑化学工業(株),東証1部,化学,,0
1318,4369,(株)トリケミカル研究所,東証1部,化学,,0
1319,4380,(株)Ｍマート,マザーズ,情報・通信,,0
1320,4381,ビープラッツ(株),マザーズ,情報・通信,,0
1321,4382,ＨＥＲＯＺ(株),東証1部,情報・通信,,0
1322,4384,ラクスル(株),東証1部,情報・通信,,0
1323,4385,(株)メルカリ,マザーズ,情報・通信,,0
1324,4386,(株)ＳＩＧ,東証2部,情報・通信,,0
1325,4387,(株)ＺＵＵ,マザーズ,情報・通信,,0
1326,4388,(株)エーアイ,マザーズ,情報・通信,,0
1327,4389,プロパティデータバンク(株),マザーズ,情報・通信,,0
1328,4390,(株)アイ・ピー・エス,マザーズ,情報・通信,,0
1329,4391,ロジザード(株),マザーズ,情報・通信,,0
1330,4392,ＦＩＧ(株),東証1部,情報・通信,,0
1331,4393,(株)バンク・オブ・イノベーション,マザーズ,情報・通信,,0
1332,4394,(株)エクスモーション,マザーズ,情報・通信,,0
1333,4395,(株)アクリート,マザーズ,情報・通信,,0
1334,4396,(株)システムサポート,東証1部,情報・通信,,0
1335,4397,(株)チームスピリット,マザーズ,情報・通信,,0
1336,4398,(株)ブロードバンドセキュリティ,東証JQS,情報・通信,,0
1337,4399,(株)くふうカンパニー,マザーズ,情報・通信,,0
1338,4401,(株)ＡＤＥＫＡ,東証1部,化学,,0
1339,4403,日油(株),東証1部,化学,,0
1340,4404,ミヨシ油脂(株),東証1部,食料品,,0
1341,4406,新日本理化(株),東証1部,化学,,0
1342,4409,東邦化学工業(株),東証2部,化学,,0
1343,4410,ハリマ化成グループ(株),東証1部,化学,,0
1344,4420,イーソル(株),東証1部,情報・通信,,0
1345,4421,(株)ディ・アイ・システム,東証JQS,情報・通信,,0
1346,4422,ＶＡＬＵＥＮＥＸ(株),マザーズ,情報・通信,,0
1347,4423,アルテリア・ネットワークス(株),東証1部,情報・通信,,0
1348,4424,(株)Ａｍａｚｉａ,マザーズ,情報・通信,,0
1349,4425,Ｋｕｄａｎ(株),マザーズ,情報・通信,,0
1350,4427,(株)ＥｄｕＬａｂ,マザーズ,情報・通信,,0
1351,4428,(株)シノプス,マザーズ,情報・通信,,0
1352,4429,リックソフト(株),マザーズ,情報・通信,,0
1353,4430,東海ソフト(株),東証2部,情報・通信,,0
1354,4431,(株)スマレジ,マザーズ,情報・通信,,0
1355,4433,(株)ヒト・コミュニケーションズ・ホールディングス,東証1部,情報・通信,,0
1356,4434,(株)サーバーワークス,マザーズ,情報・通信,,0
1357,4435,(株)カオナビ,マザーズ,情報・通信,,0
1358,4436,(株)ミンカブ・ジ・インフォノイド,マザーズ,情報・通信,,0
1359,4437,ｇｏｏｄｄａｙｓホールディングス(株),マザーズ,情報・通信,,0
1360,4438,(株)Ｗｅｌｂｙ,マザーズ,情報・通信,,0
1361,4439,(株)東名,マザーズ,情報・通信,,0
1362,4440,(株)ヴィッツ,マザーズ,情報・通信,,0
1363,4441,トビラシステムズ(株),マザーズ,情報・通信,,0
1364,4442,バルテス(株),マザーズ,情報・通信,,0
1365,4443,Ｓａｎｓａｎ(株),マザーズ,情報・通信,,0
1366,4444,(株)インフォネット,マザーズ,情報・通信,,0
1367,4445,リビン・テクノロジーズ(株),マザーズ,情報・通信,,0
1368,4446,(株)Ｌｉｎｋ−Ｕ,マザーズ,情報・通信,,0
1370,4448,Ｃｈａｔｗｏｒｋ(株),マザーズ,情報・通信,,0
1371,4449,(株)ギフティ,マザーズ,情報・通信,,0
1372,4450,(株)パワーソリューションズ,マザーズ,情報・通信,,0
1373,4452,花王(株),東証1部,化学,1.0,0
1374,4461,第一工業製薬(株),東証1部,化学,,0
1375,4462,石原ケミカル(株),東証1部,化学,,0
1376,4463,日華化学(株),東証1部,化学,,0
1377,4464,(株)ソフト９９コーポレーション,東証2部,化学,,0
1378,4465,(株)ニイタカ,東証1部,化学,,0
1379,4471,三洋化成工業(株),東証1部,化学,,0
1380,4475,ＨＥＮＮＧＥ(株),マザーズ,情報・通信,,0
1381,4476,ＡＩ　ＣＲＯＳＳ(株),マザーズ,情報・通信,,0
1382,4477,ＢＡＳＥ(株),マザーズ,情報・通信,,0
1383,4478,フリー(株),マザーズ,情報・通信,,0
1384,4479,(株)マクアケ,マザーズ,情報・通信,,0
1385,4480,(株)メドレー,マザーズ,情報・通信,,0
1386,4481,ベース(株),東証2部,情報・通信,,0
1387,4482,(株)ウィルズ,マザーズ,情報・通信,,0
1388,4483,(株)ＪＭＤＣ,マザーズ,情報・通信,,0
1389,4484,ランサーズ(株),マザーズ,情報・通信,,0
1390,4485,(株)ＪＴＯＷＥＲ,マザーズ,情報・通信,,0
1391,4486,ユナイトアンドグロウ(株),マザーズ,情報・通信,,0
1392,4487,(株)スペースマーケット,マザーズ,情報・通信,,0
1393,4488,ＡＩ　ｉｎｓｉｄｅ(株),マザーズ,情報・通信,,0
1397,4502,武田薬品工業(株),東証1部,医薬品,1.0,1
1398,4503,アステラス製薬(株),東証1部,医薬品,1.0,0
1399,4506,大日本住友製薬(株),東証1部,医薬品,1.0,0
1400,4507,塩野義製薬(株),東証1部,医薬品,1.0,0
1401,4508,田辺三菱製薬(株),東証1部,医薬品,,0
1402,4512,わかもと製薬(株),東証1部,医薬品,,0
1403,4514,あすか製薬(株),東証1部,医薬品,,0
1404,4516,日本新薬(株),東証1部,医薬品,,0
1405,4517,ビオフェルミン製薬(株),東証1部,医薬品,,0
1406,4519,中外製薬(株),東証1部,医薬品,1.0,0
1407,4521,科研製薬(株),東証1部,医薬品,,0
1408,4523,エーザイ(株),東証1部,医薬品,1.0,0
1409,4524,森下仁丹(株),東証2部,医薬品,,0
1410,4526,理研ビタミン(株),東証1部,食料品,,0
1411,4527,ロート製薬(株),東証1部,医薬品,,0
1412,4528,小野薬品工業(株),東証1部,医薬品,,0
1413,4530,久光製薬(株),東証1部,医薬品,,0
1414,4531,有機合成薬品工業(株),東証1部,化学,,0
1415,4534,持田製薬(株),東証1部,医薬品,,0
1416,4536,参天製薬(株),東証1部,医薬品,,0
1417,4538,扶桑薬品工業(株),東証1部,医薬品,,0
1418,4539,日本ケミファ(株),東証1部,医薬品,,0
1419,4540,(株)ツムラ,東証1部,医薬品,,0
1420,4541,日医工(株),東証1部,医薬品,,0
1421,4543,テルモ(株),東証1部,精密機器,1.0,0
1422,4544,みらかホールディングス(株),東証1部,サービス業,,0
1423,4547,キッセイ薬品工業(株),東証1部,医薬品,,0
1424,4548,生化学工業(株),東証1部,医薬品,,0
1425,4549,栄研化学(株),東証1部,医薬品,,0
1426,4550,日水製薬(株),東証1部,医薬品,,0
1427,4551,鳥居薬品(株),東証1部,医薬品,,0
1428,4552,ＪＣＲファーマ(株),東証1部,医薬品,,0
1429,4553,東和薬品(株),東証1部,医薬品,,0
1430,4554,富士製薬工業(株),東証1部,医薬品,,0
1431,4555,沢井製薬(株),東証1部,医薬品,,0
1432,4556,(株)カイノス,東証JQS,医薬品,,0
1433,4557,(株)医学生物学研究所,東証JQS,医薬品,,0
1434,4558,(株)中京医薬品,東証JQS,医薬品,,0
1435,4559,ゼリア新薬工業(株),東証1部,医薬品,,0
1436,4563,アンジェス(株),マザーズ,医薬品,,0
1437,4564,オンコセラピー・サイエンス(株),マザーズ,医薬品,,0
1438,4565,そーせいグループ(株),マザーズ,医薬品,,0
1439,4568,第一三共(株),東証1部,医薬品,1.0,0
